Stkcd,other_receivables,fix_assets_net,intangible_assets_net,ttl_assets,ttl_current_assets,net_assets,total_liab,current_liab,year,retained_earnings
603101,149365689.43,1521687796.78,90910247.38,4159089870.65,1205211983.9,1339230842.68,2819859027.97,2503570402.83,2018,662050575.6899999
603101,93290566.66,1484558035.15,132208108.04,3810694385.34,745322068.83,1380076342.84,2430618042.5,2160569966.6,2019,702896075.85
603103,158546769.35,768361979.51,1504139.54,3046995242.04,1455428850.35,1973614787.31,1073380454.73,861625535.55,2017,765638143.45
603103,179619580.6,851922480.07,1606516.41,3226926004.8,1523057255.43,2190111742.8,1036814262,825927379.38,2018,982135098.9399999
603103,171533799.02,909312754.18,3049213.65,3450328590.33,1629022689.01,2387279005.63,1063049584.7,841726136.55,2019,1179302361.77
603105,24759669.22,1611116751.08,20383520.78,2561606527.52,881649814.98,1459275039.1,1102331488.42,785160805.79,2018,243924478.01000002
603105,14049536.64,1960515630.13,16144203.82,2657288772.77,612209119.92,1451393052.03,1205895720.74,577525672.48,2019,236042490.94
603106,18076843,163126123.35,21326509.5,2332713082.84,2106734780.71,1582997213.25,749715869.59,521565924.96,2017,320091366.43
603106,20226802.08,225084750.44,24077278.99,2318408183.48,1977684045.92,1656185904.62,662222278.86,395961960.33,2018,393280057.8
603106,15127398.58,247828932.51,22145603.93,2666818517.48,2285801183.46,1597710413.54,1069108103.94,727646504.28,2019,334304566.71999997
603108,9405918.57,299275182.46,28598216.61,1693815624.31,1207666272.8,928550309.23,765265315.08,721764189.97,2015,391128137.03000003
603108,79481651.5,566929229.99,36692419.04,4107954612.94,2721657017.86,2222159845.76,1885794767.18,1652644776.93,2016,488730648.09
603108,77110475.03,762134889.04,32944794.05,7125328689.04,3839368226.94,2748554724.1,4376773964.94,3191516032.11,2017,683770100.0
603108,69559264.42,868184896.16,31600910.05,7542987931.15,4284264614.44,3130842186,4412145745.15,3594829223.36,2018,901679307.1700001
603108,140560946.6,862991508.93,56979920.61,9032848918.07,5636921203.91,3516392548.69,5516456369.38,5214141014.54,2019,1207780342.74
603109,2903232.79,143616290.39,170931238.91,1841191632.91,1495373301.62,1252428192,588763440.91,418254842.67,2019,449604836.04999995
603110,1034613.35,108785419.08,24110066.73,733755742.91,555350525.6,625467556.04,108288186.87,103523186.87,2017,242907718.14000002
603110,1409959.77,106830764.86,14591311.28,736960758.58,500602780.45,633529424.26,103431334.32,99966334.32,2018,256199331.57
603110,604026.48,96492236.22,14602637.91,761877964.05,551592615.14,652209684.2,109668279.85,106903279.85,2019,268893987.07
603111,15807216.69,189023289.58,34394084.48,1829022015.63,1560815550.58,971806754.23,857215261.4,834213669.33,2014,274478429.65000004
603111,104375157.09,308285561.17,37864515.6,2538376413,2126648174.03,1160253288.23,1378123124.77,1365704634.9,2015,414001095.37
603111,69256284.12,395232754.19,36549604.4,2685324301.41,2198558929.35,1386030303.48,1299293997.93,1255497621.21,2016,594871239.04
603111,61405054.97,565873148.91,117196899.24,7307622558.25,4115877943.4,3966352287.12,3341270271.13,3288153497.83,2017,801930099.8100001
603111,267392759.73,546365807.92,76493925.22,4746475076.08,3981475482.91,1747905104.98,2998569971.1,2492477129.52,2018,-2467960906.97
603111,200910235.07,445376778.55,72978183.18,4691801933.1,4056267232.56,2631966219.86,2059835713.24,2018537854.02,2019,-1825233625.15
603113,1427892.08,1748716233.79,316767502.06,5301665757.68,2653609682.55,3854183939.92,1447481817.76,1011641287.07,2017,1381906828.0
603113,1393611.71,2204749347.89,809059914.35,6795496549.91,3476729012.66,4866004275.17,1929492274.74,1546427834.99,2018,2391256190.37
603113,1491043.1,2273404237.01,820072735.15,8662925044.02,3882515468.78,5893913787.57,2769011256.45,1305314336.98,2019,3053548273.9900002
603115,1300939.82,299183671.03,38170571.61,1599501399.64,1239615327.83,1287542863.64,311958536,265001688.63,2019,600175476.84
603116,8431701.13,606634034.94,55779214.36,4050356892.28,2965939437.98,2945204597.94,1105152294.34,1102581573.58,2015,1621283550.74
603116,16588231.2,607952702.67,53317230.66,4391301483.43,3237435117.98,3198675083.85,1192626399.58,1190198405.12,2016,1867502157.09
603116,64035184.25,564500219.25,70476777.55,4641187680.13,3427177170.12,3481246958.34,1159940721.79,1158782549.28,2017,2146834168.99
603116,33050848.1,633173703.21,65034349.14,4654774451.68,3482199775.89,3538701336.75,1116073114.93,1114161029.06,2018,2178260480.3
603116,12380743.02,639871467.55,59470436.18,4646857244.76,3475575250.68,3445832539.73,1201024705.03,1199247078.84,2019,2201030605.61
603117,1670921131.39,740361632.7,232196533.59,3450448772.26,2411474765.39,1359733981.35,2090714790.91,2047257747.07,2015,537200167.23
603117,2123287827.1,753928826.8,258676506.26,4265860878.55,3183620244.88,2221183840.89,2044677037.66,2018789270.01,2016,576376077.4200001
603117,2337987925.88,834149714.76,784079096.76,5203761102.84,3312434277.09,2456557285.94,2747203816.9,2501903938.24,2017,634335819.94
603117,2980166614.43,885493709.71,890428214.73,6279350039.39,4232241632.02,2454937834.55,3824412204.84,3561661376.4,2018,686396451.8100001
603117,3013111488.83,992854940.4,860636022.98,6175000489.29,4120219820.42,2487578215.48,3687422273.81,3481865490.56,2019,698745302.8399999
603118,12415207.12,872771835.33,74593090.77,4633902910.1,3369258288.68,2330843339.26,2303059570.84,2271959020.84,2015,667236562.95
603118,13006536.17,893696734.07,258237059.08,6927640183.62,5342501796.08,4283931851.09,2643708332.53,2622793288.53,2016,934605179.86
603118,13997644.97,1194102939.43,251936064.86,7225833722.02,5271911820.25,4345610190.37,2880223531.65,2854460273.65,2017,929475642.58
603118,26008616.76,1346516180.69,264196532.77,8099399624.08,5185889613.15,4558238478.29,3541161145.79,3203269060.83,2018,1090617038.68
603118,9971641.6,1885841750.12,248415581.08,8262490472.26,5247143809.02,4458949101.71,3803541370.55,3551448380.08,2019,999745897.29
603121,10110482.95,190453515.51,36141854.11,718460176.24,312990784.09,563784818.82,154675357.42,153043365.77,2018,194016659.01
603121,11591545.14,410875823.7,34527734.16,1406849450.73,904205826.59,1107464014.89,299385435.84,298049335.99,2019,267392688.93
603123,9882801.03,1890979820.32,17870497.1,3425794026.93,1214503077.45,1627088384.24,1798705642.69,1798705642.69,2012,420676801.55
603123,9089313.98,1798781511.99,16164069.33,3288513791.1,1218981534.1,1700722292.88,1587791498.22,1583791348.39,2013,492479543.71000004
603123,10272264.15,2326602235.09,312413650.52,4681909128.62,1815139415.46,2796612222.83,1885296905.79,1875708331.43,2014,552495224.73
603123,9823053.79,2152138325.84,304498439.5,4899930578.36,1999087866.19,2895538974.38,2004391603.98,1994785145.99,2015,635867661.63
603123,10230483.19,2037398255.65,295172632.56,5137195837.43,1877114733.22,2947278229.01,2189917608.42,1631081989.74,2016,674593250.29
603123,8481702.83,1938672307.95,282006355.1,5107720663.77,1995764961.71,3028497359.8,2079223303.97,1526974320.85,2017,756124238.0799999
603123,15771318.33,1843613644.83,269126792.11,5574139411.53,2557578979.29,3134144432.45,2439994979.08,1886477494.71,2018,871461033.67
603123,12305662.96,1773983006.11,258594933.76,5399801509.28,1991519239.18,3247366277.94,2152435231.34,1583519697.21,2019,985580929.02
603126,39788580.48,518262444.74,154120545.14,3066492810.87,1851072788.48,1500893852.47,1565598958.4,1358436999.56,2014,734511834.0699999
603126,34316717.73,865889943.47,150365455.75,2976531101.53,1661414067.6,1583979132.45,1392551969.08,1183668064.57,2015,686942206.04
603126,27817215.72,878181882.05,168643293.07,3391257753.87,2098635648.35,1728644747.7,1662613006.17,1454654785.98,2016,784841941.63
603126,25970676.51,877172854.6,165552870.6,3229236430.18,1969147075.2,1817030582.54,1412205847.64,1219253647.58,2017,875224023.79
603126,13477006.88,871669582.71,161182089.41,3346418994.41,2138938408.67,1907827630.88,1438591363.53,1282097453.21,2018,962275666.66
603126,29883648.38,757223251.53,157529973.8,3852007480.79,2794199973.96,2005876229.85,1846131250.94,1717817101.3,2019,1057931394.74
603127,701503.64,228198073.28,42908583.28,940874158.76,597449179.92,557789317.8,383084840.96,311391102.63,2017,215137640.9
603127,2813477.52,286453907.58,48101802.55,1141409701.02,689899815.86,651520791.92,489888909.1,409192384.01,2018,298834258.91999996
603127,3979409.21,418353218.35,106550698.8,1417837791.63,640664749.31,827263496.02,590574295.61,482824338,2019,445400355.05
603128,88505709.56,108982532.31,121294001.69,2745363243.75,2431481059.82,1240966141.35,1504397102.4,1501623354.89,2012,241270527.94
603128,83974895.8,107757422.18,118987474.62,2915783778.82,2577426714.5,1290569582.96,1625214195.86,1622468993.27,2013,290585901.62
603128,101821492.05,240761527.67,126444213.07,3106906079.51,2505214128.8,1405868122.58,1701037956.93,1698413562.95,2014,372541009.44
603128,149367033.85,295542204.4,123414707.37,3063167008.06,2435849773.59,1552638300.61,1510528707.45,1508025122.08,2015,469278268.41
603128,144081842.71,480743765.9,234638338.58,5123108187.42,3453872268.13,3584910475.1,1538197712.32,1500748554.51,2016,617420266.91
603128,220050783.95,545223399.69,188680640.39,5479665007.84,3652773537.54,3786854032.55,1692810975.29,1604156055.05,2017,806050332.93
603128,189279189.52,634137376.37,180913215.31,5479948537.42,3736022661.3,3942874670.2,1537073867.22,1461723371.94,2018,1043585095.9000001
603128,182704837.91,596293307.39,174844056.54,6408281765.83,3971526452.27,4177282494.32,2230999271.51,1969333798.99,2019,1297702314.78
603129,19019238.54,207106282.96,75176922.27,1682296136.67,1358713200.71,899952571.24,782343565.43,770821380.73,2017,192006862.71999997
603129,14330489.51,209130808.71,118120443.82,2082561727.96,1523754355.81,1003419142.38,1079142585.58,1059342381.74,2018,271878022.28000003
603129,12354978.58,260146834.82,140053823.58,2537492363.09,1835192924.37,1072147860.53,1465344502.56,1421386363.08,2019,410724186.29
603131,821424.08,124840236.88,7378017.21,786098643.42,644300843,621795903.24,164302740.18,162444926.88,2016,247291499.06
603131,2450987.19,125139109.31,9950931.9,908242123.7,729715571.05,663397731.73,244844391.97,238339944.68,2017,280731692.78
603131,8661991.83,218616017.23,77707858.74,1352652943.47,761772359.36,1025184156.42,327468787.05,311261929.16,2018,332961517.83
603131,3934824.94,219147390.47,74528354.02,1618601439.38,916577698.87,1233846735.68,384754703.7,312077766.58,2019,405478581.58
603133,857445,151693714.07,22515817.61,1036290274.42,755536899.23,891160056.39,145130218.03,139987490.28,2017,257979902.17000002
603133,1186702.7,152352175.16,29820483.13,1337310178.22,699730218.47,959517569.02,377792609.2,373552476.22,2018,296384178.82
603133,1870410.07,455289419.21,84267017.01,1764719133.69,740695452.47,916801724.03,847917409.66,618494489.2,2019,239272505.03
603136,1986808.89,733013636.25,87699299.4,1105337064.94,245366262.45,816436403.5,288900661.44,154919254.88,2017,318650797.74
603136,4207774.52,671741436.74,118933336.73,1127065070.43,290375489.04,898981269.75,228083800.68,161463085.62,2018,389860897.19
603136,1443249.31,617224318.72,115182158.13,1235908965.9,317659939.97,991067138.48,244841827.42,239085474.47,2019,453571935.77
603138,4108928,8707880.13,9179607.39,608296287.68,531337036.12,380677416.78,227618870.9,146496419.28,2017,141379243.3
603138,4074904.65,6926889.73,8934476.46,659066614.13,588852777.88,433533098.82,225533515.31,160899462.49,2018,178357646.23999998
603138,4567533.77,6415755.91,6878155.83,689968905.74,623452354.86,487603633.89,202365271.85,158530942.47,2019,220728556.75
603139,8721459.52,57296076.44,65465469.04,1031807536.36,877089463.03,912110377.95,119697158.41,103441250.01,2017,398926570.51
603139,12009650.65,68317084.88,62605141.6,1110188511.01,911028446.94,979312117.02,130876393.99,120681137.91,2018,434579751.83000004
603139,7952128.98,64638293.19,59801823.12,1130678451.89,819240850.22,1016824896.06,113853555.83,105561947.69,2019,465410744.01
603156,1963220.6,660536211.52,132774218.35,11190111419.48,9134370600.65,7336906696.15,3853204723.33,3764405822.49,2017,6798547365.57
603156,1787673.21,631025554.27,129708142.57,15292066900.35,13222999438.02,11970063005.22,3322003895.13,3236396390.39,2018,8021380968.69
603156,2189549.34,754536480.39,125671717.44,15110238657.01,12580322030.15,12413464847.63,2696773809.38,2590534145.5,2019,8495048273.17
603157,323536000,455482000,202517000,7871712000,5054640000,4069228000,3802484000,3735445000,2017,1434510000
603157,382211000,865049000,205652000,8689498000,5216019000,3561957000,5127541000,4719789000,2018,1017591000
603157,174643000,1678939000,183554000,8011523000,3199921000,1126196000,6885327000,5485087000,2019,-1167915000
603158,2160035.63,143592185.46,32323146.66,951254560.14,713871449.72,789727727.02,161526833.12,160078558.98,2015,331651388.53000003
603158,3048843.22,255088109.12,48212378.45,1238788387.65,841846020.76,908791535.03,329996852.62,328142745.15,2016,422708211.61
603158,2142152.84,336891911.12,66944515.86,1523258222.7,879674725.67,1050799296.09,472458926.61,399850338.16,2017,520774031.93
603158,2637087.65,460035553.75,68805898.03,1613905308.75,922728134.96,1066455364.11,547449944.64,434703740.81,2018,548098321.66
603158,4677674.74,558023827.39,177843965.27,2453156484.28,1407196062.66,1265215537.8,1187940946.48,1100170257.73,2019,640279193.34
603159,605741.64,126334175.31,27389884.58,492238687.1,309978712.51,380661754.08,111576933.02,107537975.44,2016,158589683.42000002
603159,666955.24,174450406.51,28175959.68,550534136.24,318347380.98,395561999.88,154972136.36,147363644.01,2017,173489929.22
603159,559353.3,170709904.73,27445530.85,566661766.15,308144736.81,423487958.02,143173808.13,135760824.27,2018,201415887.36
603159,427033.59,162694128.83,27520770.17,570021007.45,317949375.57,431279729.4,138741278.05,130407729.37,2019,209207658.74
603160,23672087.2,149482985.29,50307525.87,3215246444.55,2923431268.28,2736502566.91,478743877.64,464944209.79,2016,1494351469.77
603160,20951607.31,159632579.35,63436937.67,4417940059.28,4058359033.43,3485759075.97,932180983.31,911893498.49,2017,2203293582.67
603160,3388847.88,169203257.1,116666599.14,5345221338.17,4551115717.21,4107470167.88,1237751170.29,1208037700.46,2018,2672151027.29
603160,95506821.45,245699345.08,775920639.31,7848782537.7,6491229103.36,6439424392.74,1409358144.96,1380722167.2,2019,4818581696.86
603161,1195604.05,689904479.12,62039630.74,2100177415.86,967317050.32,657798043.88,1442379371.98,865190791.09,2017,320854254.09999996
603161,2081131.04,1101821634.9,61114859.15,3304296998.21,1644885845.05,1246547103.18,2057749895.03,1265204329.95,2018,393422625.35
603161,3478752.51,1300325690.46,106657738.75,3390578124.38,1597461458.28,1287482372.01,2103095752.37,1546997591.47,2019,433829367.94
603165,4274501.55,438678843.27,60588877.03,851646519.84,337483645.76,401554290.24,450092229.6,434895360.53,2016,296235783.22
603165,632443.7,439866838.59,58546841.63,1364244872.9,775271440.22,1058664993.38,305579879.52,219960055.82,2017,664109883.0999999
603165,2768291.78,445903436.69,56205561.11,1433506934.4,847647555.87,1233833418.01,199673516.39,179481677.07,2018,744654509.37
603165,2681292.56,404674024.15,80024980.96,1937727425.39,1247104823.84,1463037429.68,474689995.71,183831654.18,2019,910469555.22
603166,6947533.53,1389329451.52,117077379.75,2935529686.97,1122599592.53,1021916506.73,1913613180.24,1464497904.77,2014,413343954.51000005
603166,5361771.57,1507248848.63,121550465.58,3584605604.99,1766021872.43,2024596659.11,1560008945.88,1292055237.65,2015,398602141.64
603166,6744846.67,1599783618.12,121579790.85,3544233125.32,1718769798.63,2091195671.5,1453037453.82,1212301704.13,2016,465201154.03000003
603166,5235116.24,1550389435.33,85591746.74,3160703517.88,1267816087.61,2108886535.18,1051816982.7,842091505.63,2017,482892017.71
603166,2223235.02,1480039599.23,82373867.45,3204856713.32,1232013937.26,2106243450.84,1098613262.48,899622208.01,2018,475468058.37
603166,10976384.48,1561818782.38,87638772.24,3212353820.64,1245794943.75,2150327481.7,1062026338.94,876330026.46,2019,520544864.23
603167,2542395.87,2568421128.79,2669687.11,2740904459.01,121908583.18,2437284254.94,303620204.07,115800759.62,2012,893171883.3599999
603167,2806759.06,2481400297.78,2596711.63,2864381511.81,125635878.03,2589834057.19,274547454.62,96813539.02,2013,1044869990.8900001
603167,2795152.16,2729423953.81,2523736.15,3542617796.92,255490732.15,2715639100.25,826978696.67,252205767.67,2014,1171667314.25
603167,3488064.96,3240647178.92,2450760.67,3681061842.08,327327538.41,2845551188.95,835510653.13,262063937.33,2015,1270283205.5700002
603167,4483378.13,3075639316.43,2377785.19,3820666251.58,451923507.23,3053028392.86,767637858.72,661789434.16,2016,1430143614.14
603167,5029341.97,3245617310.13,2304809.71,4393163430.14,1089587680.7,3328220983.08,1064942447.06,393160655.32,2017,1672465545.81
603167,4045649.5,3103397679.66,2231834.23,4979688647.29,1398353056.83,3594021527.52,1385667119.77,577183574.67,2018,1880648062.1599998
603167,37280154.34,3337751070.91,2158858.75,5349216219.65,1502389168.15,3554749067.16,1794467152.49,801545775.37,2019,2012433911.36
603168,2978365.02,281002530.93,30524365.81,872340735.78,486436222.2,762898850.67,109441885.11,96135669.16,2014,366528959.83
603168,2371587.4,455969733.04,60776042.26,1274988634.6,424184548,891621712.84,383366921.76,302914131.87,2015,429901822.0
603168,3267142.64,492760982.79,57952929.11,1842116182.8,942558641.35,1594233457.45,247882725.35,247882725.35,2016,651705453.84
603168,3614599.65,537401872.95,57446613.53,1869408347.88,957403951.83,1657283023.46,212125324.42,212125324.42,2017,714755019.85
603168,3837714,504876103.02,66623165.91,1648594028.08,911470332.13,1481179086.85,167414941.23,164414941.23,2018,538651083.24
603168,13999304.56,604461207.05,51145095.37,1589320531.71,929825258.96,1489036337.96,100284193.75,95979193.75,2019,546508334.35
603169,33672634.81,2224713583.05,273571652.84,6084766768.2,3526738814.41,1334650710.55,4750116057.65,4479743100.76,2014,697337833.9200001
603169,30418181.77,2133796988.5,164941842.06,7840740366.44,5346562839.08,3122863569.83,4717876796.61,4271996031.73,2015,900443940.8399999
603169,26588586.2,2193445609.95,161223536.07,7503963966.07,4476736220.1,2984776821.08,4519187144.99,4135685784.71,2016,763051512.75
603169,31116255.62,2763765381.06,180024364.12,10906430721.13,7294196270.96,3427861510.78,7478569210.35,6836782972.38,2017,761786098.15
603169,29943027.54,2620686210.93,174540911.91,11349098436.47,7971396330.75,1938062055.51,9411036380.96,8773302552.14,2018,-747730398.5500001
603169,25779610.62,2502410339.11,165686748.5,11173157866.39,7689631178.12,2022407530.18,9150750336.21,8710847204.11,2019,-691337924.7
603177,43645958.21,136818248,13860251.3,1095620019.81,914142115.96,366119962.2,729500057.61,712002962.07,2016,199918637.78000003
603177,33283444.67,127785151.19,13527459.59,1162396067.1,988860160.81,535963326.39,626432740.71,623525158.84,2017,217973330.51000002
603177,32390085.41,114110734.08,39678438.56,1352860017.76,1145034883.08,528640373.64,824219644.12,795625774.82,2018,210631161.07999998
603177,30843084.35,125585479.58,39394211.31,1363579343.72,1123228709.93,537046976.05,826532367.67,798920199.58,2019,216268386.76
603178,776815.89,653381040.37,131084474.83,2105477172.68,979094495.7,866076453.69,1239400718.99,963320652.55,2017,310264125.85
603178,1421713.82,689888336.79,129735067.71,2096318328.94,763184114.97,887633651.87,1208684677.07,1132297384.08,2018,318249239.1
603178,515858.04,737933096.59,139830573.33,1926418217.18,761485554.96,629577838.63,1296840378.55,1145254682.93,2019,96119697.57
603179,2791346.13,560707751.28,114775663.69,3118654625.72,2169240567.42,1340931846.34,1777722779.38,1732008278.14,2017,500941599.46000004
603179,6379645.43,795750387.34,166355054.16,3908338177.75,2628676817.33,1612652184.72,2295685993.03,1905184194.73,2018,701850547.5600001
603179,4871434.78,1060782802.5,163440744.42,4809391387.91,3166783713.53,1732518652.07,3076872735.84,2505694643.66,2019,774958783.5799999
603180,7349803.41,431061174.8,72583453.27,1580269658.62,975767045.36,858362997.34,721906661.28,700090079.17,2017,346979918.78
603180,11832121.86,577603204.41,113001193.15,1853448529.49,952071076.62,985840822.97,867607706.52,826147694.82,2018,503370460.52
603180,13440221.64,659616291.14,124331290.98,2676157605.54,1528461066.13,1213866655.17,1462290950.37,1102765674.43,2019,680074240.83
603181,712571.42,608431148.91,62276827.45,1527002416.86,818892720.43,1280961991.66,246040425.2,228741506.16,2017,468059024.78
603181,5371601.5,739965297.1,123252682.87,1889400012.71,914508028.86,1435423757.81,453976254.9,173875199.99,2018,620085737.87
603181,3490589.18,845160255.64,119884405.78,2316334393.52,1079256811.87,1595082865.5,721251528.02,272201439.69,2019,816245851.9200001
603183,6874481.97,96718641,47612847.99,841756680.74,634078694.17,646011165.79,195745514.95,194172354.03,2017,224190363.61
603183,7291910.65,158400060.96,46204858.86,959171948.45,654240479.44,709488658.88,249683289.57,245922096.19,2018,268986159.36
603183,7320165.66,182702512.78,52968192.31,1362864622.28,722410513.24,998137876.31,364726745.97,358488753.98,2019,336653289.48
603185,773932.64,134067320.35,51734506,1746003227.49,1548820422.69,1542376808.15,203626419.34,200384737.6,2018,493864909.34000003
603185,1520320.59,602176403.2,50406958.24,2762552098.09,1606504622.65,1707530231.96,1055021866.13,1037058215.68,2019,659018333.15
603186,10267051.58,220252428.34,91446609.75,1383814105.41,1012874797.82,543095452.38,840718653.03,761268089.39,2016,225043044.48999998
603186,7106293.43,300844849.66,89272356.98,1763928110.37,1092451921.2,618290539.44,1145637570.93,1020460254.73,2017,299238358.98
603186,11685306.67,453999690.14,101015535.01,2136274175.87,1242086416.52,681478436.77,1454795739.1,1334806804.91,2018,354916160.57
603186,13452779.28,639900861.22,154011560.92,2411136834.21,1389990136.66,752715032.28,1658421801.93,1474102869.92,2019,431849377.28000003
603187,6500023.86,287398779.77,56716062.54,1896251098.67,1534974898.95,1293263491.54,602987607.13,600675136.54,2018,487501106.47
603187,3831688.67,289822509.25,55873507.28,2240129547.69,1733393566.95,1465974461.41,774155086.28,769557674.67,2019,651454278.86
603188,31194436.54,846418723.87,135805956.01,3425590616.5,2125845280.74,2712849522.98,712741093.52,703116093.52,2014,956525002.56
603188,28796779.62,1024646931.93,184680585.74,4082255228.21,2198434022.89,3142262514.8,939992713.41,910781830.09,2015,1334471765.95
603188,14814766.7,1113786512.75,179134272.6,4208017309.36,2147991849.96,3507488027.6,700529281.76,672391578.41,2016,1701866408.22
603188,77972009.27,1728198395.5,183708397.91,4495563743.96,1985635071.42,3769812524.77,725751219.19,681186398.53,2017,1914574280.69
603188,59036889.48,2311649092.58,211362267.81,4764811910.18,1503661896.62,3120353328.7,1644458581.48,1509289572.45,2018,2052850985.81
603188,55782594.68,2220293335.42,201934271.52,4316284337.32,1226266283.01,3013553518.09,1302730819.23,1157012460.19,2019,2005306574.1100001
603189,4414582.31,16619723,12808576.21,842206994.16,706127482.17,789700140.56,52506853.6,42934785.52,2016,196582908.83
603189,3945105.26,106976671.54,12543571.21,854981006.38,697787004.25,804859035.56,50121970.82,33873357.68,2017,211707841.57
603189,3339163.39,100577223.75,24234559.58,901592867.72,631684041.44,794399611.41,107193256.31,90896273.39,2018,206453910.56
603189,2949957.54,111633990.68,22942131.57,977780014.71,699275808.71,814568260.8,163211753.91,146743936.63,2019,236030821.67000002
603192,1061997.6,99812734.73,38857304.95,1634418531.33,1433742889.01,1116769908,517648623.33,514176701.25,2018,286968309.97
603192,851857.74,84281882.25,38032459.35,1708946094.01,1383429990.33,1207864539.38,501081554.63,498467993.6,2019,380130310.61
603195,27081465.46,1153294056.66,310374226.52,7416562760.11,5641453620.15,5551303841.96,1865258918.15,1829650041.39,2019,4701037910.9
603196,40500213.7,127239751.66,98632652.53,1136926056.73,820928827.22,933577385.24,203348671.49,164894822.73,2017,307102379.66
603196,69596085.67,165315941.49,103781173.96,1280920778.29,869927695.06,934655088.17,346265690.12,310010894.14,2018,320266653.81
603196,61562720.92,158869521.77,95134139.27,1138560851.04,718983185.04,898808432.42,239752418.62,207063047.4,2019,305079777.13
603197,20863653.85,477855225.94,38797587.59,2416316892.49,1724818727.52,1453814565.96,962502326.53,735449832.36,2017,503894508.52000004
603197,13304125.67,647515980.77,42112679.32,3110315275.28,2125536684.51,1019520375.61,2090794899.67,1394457201.07,2018,599238414.4399999
603197,18252025.69,867803942.48,102159406,3750553501.11,2273779703.02,1289531974.16,2461021526.95,1411620817.12,2019,730335956.32
603198,10609404.96,1311290029.53,90150638.68,5248631093.08,3715644941.86,3653171951.89,1595459141.19,1549471809.39,2015,1586421418.07
603198,8939030.14,1334700825.71,113675417.29,5650715955.44,4115304710.67,3937215799.17,1713500156.27,1656051216.74,2016,1869427973.07
603198,7908338.37,1312114427.8,119902993.12,5890219077.54,4221057462.78,4126106971.23,1764112106.31,1710200690.84,2017,2056063712.3400002
603198,10438545.84,1375495440.22,126932579.33,6421363351.49,4501826589.35,4345575298.2,2075788053.29,2001761695.38,2018,2274756412.42
603198,6246674.94,1474213487.51,119465751.33,6968837746.92,4937566594.21,4764397985,2204439761.92,2117179304.4,2019,2645201985.03
603199,1991025.49,706622067.87,116171502.89,911554971.41,54457255.18,533595435.64,377959535.77,130900720.51,2014,393956764.96
603199,2206402.41,722282414.31,112838927.65,1030842703.47,172483784.68,896118346.51,134724356.96,116559627.4,2015,451343357.0
603199,3807860.94,672302527.19,109506352.41,1084441445.16,265591198.59,956188361.44,128253083.72,110226333.97,2016,510999284.39
603199,2652539.22,651951694.2,106173777.13,1193949890.4,300431007.74,1024138111.61,169811778.79,150851283.54,2017,578392071.9399999
603199,2380485.16,699019002.87,98544326.87,1308822472.89,384873939.04,1100343801.21,208478671.68,188236646.43,2018,653876158.8199999
603199,1517471.83,697367845.54,96196844.15,1441498993.32,535788197.1,1200375260.31,241123733.01,219033834.05,2019,753068076.1099999
603200,8103277.16,13076431.66,4455007.06,793392170.11,744796682.38,712020304.57,81371865.54,81262265.57,2017,295349640.28000003
603200,18335909.52,21060516.71,20597403.79,922455812.55,830188221.29,753928490.17,168527322.38,168527322.38,2018,315393284.87
603200,12425827.47,34579602.42,22412555.55,1074478567.61,885287917.48,807342753.83,267135813.78,265325510.27,2019,305612443.86
603203,956678.64,38228778.62,15948968.27,713318552.59,588459198.01,629514653.15,83803899.44,77278196.29,2016,149862908.70000002
603203,1180517.84,83354169.19,15676315.19,890234655.08,744279470.72,722298010.31,167936644.77,154590500.38,2017,240111118.62
603203,1446415.73,88920533.62,14758939,1039456677.65,884382329.48,870650569.97,168806107.68,154663511.58,2018,357019118.37
603203,1471803.73,137085906.42,14021092.54,1155756249.66,998436604.46,991764681.61,163991568.05,149073034.84,2019,483441585.37
603208,4057152.91,178646814.03,77352468.55,849313821.51,563939130.25,444081824.86,405231996.65,350525147.87,2016,292199757.45
603208,4723680.08,186286418.85,168498789.93,1707586106.62,1150051641,1067039543.96,640546562.66,494518132.68,2017,396594944.82000005
603208,3716807.42,512659603.65,170316508.58,2152068292.97,1341587773.07,1165673722.65,986394570.32,782794076.13,2018,499190499.53
603208,4252680.49,704674195.44,167112674.03,2861984208.2,1788847689.65,1390466196,1471518012.2,1232649821.98,2019,713602308.02
603214,3253673.25,70601114.7,17828639.33,1387916933.96,1184210307.26,929232902.42,458684031.54,458684031.54,2018,369821231.68
603214,8685662.81,81762280.84,23445972.97,1655406564.68,1382805116.74,1076690458.21,578716106.47,577422186.32,2019,488068850.86
603217,1968751.06,652864018.35,80233591.27,2502222408.63,1678932197.29,2155685715.8,346536692.83,329194655.2,2019,805713768.75
603218,6903473.8,711162915.12,150967848.81,3589252427.03,2640450193.88,2600144018.6,989108408.43,938582748.77,2016,1330817603.49
603218,3106280.75,764478114.81,149539827.85,3718046749.4,2752666846.55,2766580744.1,951466005.3,893040714.13,2017,1497254328.99
603218,3006557.35,767660427.89,158531787.76,4045228460.23,2958356716.94,2969302607.44,1075925852.79,1016196159.52,2018,1697608792.33
603218,10773016.75,1119544162.63,157714513.56,6587638992.47,4937899771.02,3542957726.4,3044681266.07,1921651722.18,2019,2079979404.46
603220,30388429.58,185317998.77,503636.54,3057137942.35,2731246724.59,1513269657.31,1543868285.04,1543868285.04,2018,433540030.08000004
